Transaction_ID,Date,Store,City,Product_Category,Product_Name,Unit_Price,Quantity,Total_Sales,Discount,Profit,Customer_Segment
T04386,2022-05-15,Walmart,Chicago,Groceries,Eggs,21.11,4,78.53,0.07,30.14,Home Office
T04387,2022-04-26,Walmart,Houston,Beverages,Juice,137.53,10,1113.99,0.19,247.81,Home Office
T04388,2022-05-18,Walmart,Los Angeles,Beverages,Tea,19.54,1,15.24,0.22,5.11,Home Office
T04389,2022-10-16,Walmart,Houston,Clothing,T-Shirt,138.07,9,919.55,0.26,242.82,Corporate
T04390,2022-02-01,Walmart,Houston,Beverages,Juice,54.04,1,42.69,0.21,13.06,Consumer
T04391,2022-03-19,Walmart,New York,Clothing,Shoes,251.98,8,1894.89,0.06,522.13,Home Office
T04392,2022-12-23,Walmart,New York,Clothing,T-Shirt,443.99,7,2206.63,0.29,380.08,Consumer
T04393,2022-12-08,Walmart,Los Angeles,Groceries,Milk,429.25,9,3515.56,0.09,876.48,Home Office
T04394,2022-02-19,Walmart,Houston,Groceries,Bread,29.22,7,188.18,0.08,62.99,Corporate
T04395,2022-02-13,Walmart,Houston,Beverages,Juice,220.72,2,419.37,0.05,131.14,Consumer
T04396,2022-12-09,Walmart,Los Angeles,Beverages,Coffee,202.41,9,1566.65,0.14,559.21,Home Office
T04397,2022-06-26,Walmart,Chicago,Household,Cleaner,396.31,10,2853.43,0.28,793.05,Consumer
T04398,2022-10-05,Walmart,Houston,Clothing,T-Shirt,316.17,9,2304.88,0.19,661.87,Consumer
T04399,2022-07-31,Walmart,Chicago,Beverages,Water,379.71,8,2946.55,0.03,866.06,Consumer
T04400,2022-10-29,Walmart,Chicago,Electronics,Headphones,134.0,5,582.9,0.13,102.5,Consumer
T04401,2022-04-27,Walmart,Chicago,Household,Tissue,383.5,6,2162.94,0.06,723.92,Home Office
T04402,2022-10-11,Walmart,Chicago,Clothing,Jeans,300.6,7,1641.28,0.22,539.24,Corporate
T04403,2022-02-01,Walmart,Houston,Groceries,Beans,399.48,2,599.22,0.25,100.07,Home Office
T04404,2022-07-18,Walmart,Phoenix,Groceries,Bread,298.28,8,1789.68,0.25,655.45,Consumer
T04405,2022-09-25,Walmart,Los Angeles,Clothing,Jeans,223.23,10,1964.42,0.12,626.03,Corporate
T04406,2022-08-03,Walmart,New York,Beverages,Coffee,335.72,1,265.22,0.21,73.87,Corporate
T04407,2022-10-02,Walmart,New York,Electronics,Mouse,422.74,5,2113.7,0.0,755.46,Consumer
T04408,2022-12-18,Walmart,Phoenix,Household,Soap,142.64,6,761.7,0.11,231.29,Consumer
T04409,2022-09-01,Walmart,New York,Beverages,Coffee,360.5,2,677.74,0.06,227.75,Home Office
T04410,2022-10-21,Walmart,Los Angeles,Household,Tissue,38.05,1,31.58,0.17,9.86,Home Office
T04411,2022-05-01,Walmart,Phoenix,Household,Soap,433.4,6,2600.4,0.0,778.84,Home Office
T04412,2022-09-01,Walmart,Houston,Groceries,Beans,452.56,9,2932.59,0.28,661.94,Consumer
T04413,2022-06-03,Walmart,Los Angeles,Electronics,Headphones,77.35,4,290.84,0.06,113.96,Home Office
T04414,2022-02-10,Walmart,Houston,Clothing,Jeans,245.38,2,382.79,0.22,129.36,Corporate
T04415,2022-07-22,Walmart,Houston,Beverages,Coffee,125.23,3,278.01,0.26,102.49,Home Office
T04416,2022-01-18,Walmart,Phoenix,Electronics,Charger,147.13,10,1324.17,0.1,361.96,Consumer
T04417,2022-09-15,Walmart,Houston,Clothing,Jacket,381.63,9,2438.62,0.29,585.17,Corporate
T04418,2022-10-20,Walmart,New York,Clothing,Jeans,487.86,5,2244.16,0.08,555.11,Consumer
T04419,2022-09-22,Walmart,Houston,Electronics,Charger,174.6,8,1326.96,0.05,243.39,Corporate
T04420,2022-10-20,Walmart,Chicago,Clothing,Jacket,355.24,10,2522.2,0.29,1006.0,Consumer
T04421,2022-12-13,Walmart,Los Angeles,Electronics,Charger,448.99,9,3798.46,0.06,1342.06,Consumer
T04422,2022-11-14,Walmart,Phoenix,Electronics,Headphones,451.17,4,1335.46,0.26,372.71,Consumer
T04423,2022-03-17,Walmart,Los Angeles,Household,Soap,152.6,4,506.63,0.17,135.02,Consumer
T04424,2022-03-03,Walmart,Houston,Groceries,Bread,398.15,2,676.85,0.15,252.91,Corporate
T04425,2022-08-18,Walmart,New York,Clothing,T-Shirt,80.44,7,540.56,0.04,208.34,Home Office
T04426,2022-03-30,Walmart,Los Angeles,Beverages,Tea,265.2,10,2148.12,0.19,663.04,Consumer
T04427,2022-03-27,Walmart,New York,Groceries,Bread,139.46,4,463.01,0.17,122.21,Corporate
T04428,2022-04-19,Walmart,New York,Electronics,Keyboard,131.53,2,194.66,0.26,49.65,Consumer
T04429,2022-04-09,Walmart,Houston,Electronics,Charger,8.13,7,42.68,0.25,14.56,Corporate
T04430,2022-03-06,Walmart,Los Angeles,Groceries,Bread,199.79,3,527.45,0.12,80.59,Consumer
T04431,2022-01-22,Walmart,Chicago,Household,Cleaner,276.99,10,2659.1,0.04,443.34,Consumer
T04432,2022-08-05,Walmart,Los Angeles,Clothing,Jeans,434.67,7,2160.31,0.29,810.49,Corporate
T04433,2022-02-10,Walmart,Chicago,Groceries,Eggs,64.44,1,54.13,0.16,21.2,Corporate
T04434,2022-12-16,Walmart,Phoenix,Clothing,Shoes,249.22,1,219.31,0.12,48.85,Consumer
T04435,2022-08-11,Walmart,Houston,Groceries,Beans,499.42,8,3236.24,0.19,1145.68,Home Office
T04436,2022-04-14,Walmart,Phoenix,Electronics,Charger,466.52,1,331.23,0.29,114.74,Consumer
T04437,2022-11-18,Walmart,Los Angeles,Electronics,USB Cable,465.13,3,1353.53,0.03,527.21,Corporate
T04438,2022-03-17,Walmart,Los Angeles,Beverages,Water,263.68,8,2067.25,0.02,681.9,Home Office
T04439,2022-11-01,Walmart,New York,Groceries,Milk,310.32,10,2265.34,0.27,818.32,Corporate
T04440,2022-05-13,Walmart,Chicago,Electronics,Keyboard,200.11,1,172.09,0.14,41.63,Corporate
T04441,2022-06-13,Walmart,Phoenix,Household,Trash Bags,413.01,8,2676.3,0.19,591.28,Home Office
T04442,2022-02-04,Walmart,Chicago,Beverages,Water,117.06,8,870.93,0.07,322.85,Consumer
T04443,2022-02-14,Walmart,Los Angeles,Beverages,Tea,392.77,4,1492.53,0.05,382.5,Corporate
T04444,2022-07-18,Walmart,Phoenix,Household,Detergent,57.84,10,462.72,0.2,106.89,Home Office
T04445,2022-10-12,Walmart,Phoenix,Household,Cleaner,385.89,6,2106.96,0.09,505.2,Home Office
T04446,2022-07-23,Walmart,Houston,Electronics,Mouse,181.78,5,781.65,0.14,302.48,Home Office
T04447,2022-10-10,Walmart,Houston,Clothing,Jeans,368.75,5,1419.69,0.23,490.97,Home Office
T04448,2022-06-16,Walmart,Chicago,Clothing,Jeans,240.06,6,1281.92,0.11,308.13,Home Office
T04449,2022-05-22,Walmart,Chicago,Groceries,Bread,416.13,6,2097.3,0.16,555.96,Consumer
T04450,2022-09-24,Walmart,Los Angeles,Groceries,Eggs,374.34,1,303.22,0.19,117.18,Consumer
T04451,2022-08-23,Walmart,Phoenix,Electronics,Keyboard,49.3,2,74.94,0.24,15.63,Home Office
T04452,2022-01-07,Walmart,Chicago,Clothing,T-Shirt,142.81,4,531.25,0.07,105.43,Home Office
T04453,2022-12-25,Walmart,Houston,Electronics,USB Cable,211.42,1,205.08,0.03,77.76,Consumer
T04454,2022-11-16,Walmart,Houston,Groceries,Beans,339.23,4,1221.23,0.1,486.31,Consumer
T04455,2022-10-28,Walmart,Chicago,Beverages,Coffee,29.17,10,274.2,0.06,41.84,Consumer
T04456,2022-09-25,Walmart,Chicago,Electronics,Charger,419.26,4,1559.65,0.07,476.03,Consumer
T04457,2022-08-03,Walmart,Houston,Clothing,Jeans,96.77,1,94.83,0.02,35.9,Consumer
T04458,2022-02-27,Walmart,Chicago,Clothing,Shoes,148.96,8,858.01,0.28,289.57,Consumer
T04459,2022-08-01,Walmart,New York,Clothing,Shoes,182.27,9,1607.62,0.02,282.95,Consumer
T04460,2022-03-18,Walmart,Houston,Household,Cleaner,386.13,4,1251.06,0.19,451.23,Consumer
T04461,2022-03-17,Walmart,Los Angeles,Household,Trash Bags,185.8,8,1129.66,0.24,384.47,Corporate
T04462,2022-10-18,Walmart,Phoenix,Groceries,Milk,326.78,1,310.44,0.05,109.76,Corporate
T04463,2022-10-29,Walmart,Los Angeles,Electronics,Headphones,29.05,7,183.01,0.1,53.83,Corporate
T04464,2022-10-26,Walmart,Chicago,Clothing,Jeans,483.5,6,2117.73,0.27,613.98,Consumer
T04465,2022-02-21,Walmart,Los Angeles,Household,Trash Bags,23.83,8,184.92,0.03,58.38,Consumer
T04466,2022-02-24,Walmart,Chicago,Electronics,USB Cable,465.12,8,2939.56,0.21,677.8,Consumer
T04467,2022-10-16,Walmart,Phoenix,Electronics,Headphones,159.32,8,917.68,0.28,247.17,Home Office
T04468,2022-02-21,Walmart,New York,Groceries,Eggs,408.2,9,2718.61,0.26,1020.41,Corporate
T04469,2022-05-27,Walmart,Chicago,Groceries,Rice,35.21,3,82.39,0.22,30.57,Home Office
T04470,2022-10-02,Walmart,New York,Clothing,Jacket,497.01,5,1764.39,0.29,511.85,Home Office
T04471,2022-06-26,Walmart,Chicago,Beverages,Coffee,39.03,8,227.94,0.27,40.76,Consumer
T04472,2022-07-30,Walmart,Chicago,Clothing,T-Shirt,341.83,7,1962.1,0.18,632.65,Home Office
T04473,2022-05-16,Walmart,New York,Groceries,Beans,177.24,1,166.61,0.06,66.33,Home Office
T04474,2022-07-16,Walmart,Los Angeles,Groceries,Eggs,202.85,2,348.9,0.14,105.81,Home Office
T04475,2022-12-02,Walmart,New York,Groceries,Rice,53.56,3,138.18,0.14,36.89,Home Office
T04476,2022-09-06,Walmart,Houston,Clothing,T-Shirt,228.63,1,164.61,0.28,26.14,Home Office
T04477,2022-10-20,Walmart,Phoenix,Electronics,Mouse,477.6,7,3075.74,0.08,1206.73,Consumer
T04478,2022-11-08,Walmart,Houston,Household,Tissue,428.18,7,2337.86,0.22,520.4,Home Office
T04479,2022-08-31,Walmart,Los Angeles,Beverages,Juice,39.41,7,204.14,0.26,71.16,Corporate
T04480,2022-01-20,Walmart,Houston,Groceries,Rice,128.23,8,923.26,0.1,301.99,Corporate
T04481,2022-03-30,Walmart,New York,Beverages,Juice,454.97,9,3930.94,0.04,1347.5,Home Office
T04482,2022-05-22,Walmart,Phoenix,Electronics,Mouse,64.9,2,98.65,0.24,29.03,Corporate
T04483,2022-07-26,Walmart,Chicago,Electronics,Headphones,113.71,10,864.2,0.24,324.55,Home Office
T04484,2022-03-15,Walmart,Houston,Beverages,Soda,140.98,7,868.44,0.12,315.49,Corporate
T04485,2022-11-13,Walmart,Chicago,Electronics,Mouse,163.73,4,635.27,0.03,185.32,Home Office
T04486,2022-11-08,Walmart,New York,Household,Detergent,216.21,6,1050.78,0.19,344.66,Home Office
T04487,2022-12-15,Walmart,Chicago,Beverages,Coffee,490.24,2,705.95,0.28,169.1,Home Office
T04488,2022-12-22,Walmart,New York,Electronics,Keyboard,317.1,1,228.31,0.28,60.31,Home Office
T04489,2022-07-25,Walmart,New York,Electronics,USB Cable,215.26,6,1110.74,0.14,339.96,Home Office
T04490,2022-01-20,Walmart,Chicago,Clothing,Jeans,492.0,5,2386.2,0.03,552.6,Home Office
T04491,2022-07-22,Walmart,Los Angeles,Household,Cleaner,154.61,8,1150.3,0.07,383.2,Corporate
T04492,2022-06-19,Walmart,Houston,Clothing,Socks,125.81,10,1081.97,0.14,407.42,Home Office
T04493,2022-12-20,Walmart,Houston,Household,Soap,418.38,6,1882.71,0.25,717.08,Corporate
T04494,2022-05-02,Walmart,New York,Groceries,Bread,491.78,10,4622.73,0.06,1827.67,Home Office
T04495,2022-01-26,Walmart,New York,Household,Trash Bags,200.12,10,1580.95,0.21,526.19,Home Office
T04496,2022-09-01,Walmart,Chicago,Clothing,Jacket,86.24,1,77.62,0.1,15.76,Consumer
T04497,2022-05-18,Walmart,Chicago,Clothing,Jacket,242.58,10,2304.51,0.05,882.96,Corporate
T04498,2022-07-10,Walmart,Phoenix,Beverages,Coffee,200.31,1,176.27,0.12,61.45,Home Office
T04499,2022-01-11,Walmart,Chicago,Beverages,Juice,40.33,2,78.24,0.03,24.52,Consumer
T04500,2022-06-22,Walmart,New York,Electronics,Keyboard,370.36,9,2699.92,0.19,477.58,Home Office
T04501,2022-06-05,Walmart,New York,Clothing,T-Shirt,198.09,4,768.59,0.03,283.85,Corporate
T04502,2022-06-09,Walmart,Los Angeles,Clothing,Jacket,302.13,9,2610.4,0.04,505.11,Consumer
T04503,2022-05-24,Walmart,New York,Beverages,Water,94.32,7,561.2,0.15,205.26,Home Office
T04504,2022-09-09,Walmart,Houston,Beverages,Tea,425.95,7,2862.38,0.04,1019.82,Home Office
T04505,2022-12-23,Walmart,Houston,Groceries,Bread,47.78,5,181.56,0.24,50.08,Consumer
T04506,2022-12-17,Walmart,Chicago,Beverages,Soda,159.14,8,1184.0,0.07,328.54,Consumer
T04507,2022-02-20,Walmart,Houston,Groceries,Bread,361.77,1,296.65,0.18,104.93,Home Office
T04508,2022-04-27,Walmart,Phoenix,Beverages,Coffee,131.93,6,641.18,0.19,183.48,Home Office
T04509,2022-03-10,Walmart,Phoenix,Clothing,Jacket,73.45,1,52.15,0.29,12.22,Consumer
T04510,2022-06-03,Walmart,Chicago,Household,Soap,476.26,1,352.43,0.26,90.34,Home Office
T04511,2022-08-15,Walmart,Los Angeles,Clothing,Socks,248.2,10,2308.26,0.07,752.85,Corporate
T04512,2022-06-14,Walmart,New York,Beverages,Coffee,293.32,8,2252.7,0.04,607.91,Corporate
T04513,2022-05-18,Walmart,New York,Groceries,Milk,292.33,2,543.73,0.07,203.4,Consumer
T04514,2022-08-02,Walmart,New York,Beverages,Water,55.24,8,397.73,0.1,122.01,Consumer
T04515,2022-11-06,Walmart,Chicago,Household,Cleaner,487.22,5,1729.63,0.29,331.97,Home Office
T04516,2022-11-27,Walmart,New York,Groceries,Milk,107.14,3,305.35,0.05,56.79,Home Office
T04517,2022-02-15,Walmart,Houston,Electronics,Keyboard,262.81,6,1151.11,0.27,212.92,Consumer
T04518,2022-04-07,Walmart,Phoenix,Clothing,Jacket,105.19,2,195.65,0.07,77.68,Corporate
T04519,2022-08-15,Walmart,Los Angeles,Clothing,Socks,479.48,4,1649.41,0.14,589.89,Consumer
T04520,2022-04-19,Walmart,Phoenix,Electronics,USB Cable,94.53,7,535.99,0.19,145.27,Home Office
T04521,2022-07-28,Walmart,Houston,Beverages,Coffee,35.67,2,57.79,0.19,22.04,Home Office
T04522,2022-09-06,Walmart,Los Angeles,Household,Tissue,357.76,9,2672.47,0.17,552.79,Home Office
T04523,2022-09-22,Walmart,Los Angeles,Groceries,Milk,223.24,5,781.34,0.3,227.04,Home Office
T04524,2022-07-11,Walmart,Phoenix,Groceries,Rice,113.22,4,394.01,0.13,91.49,Corporate
T04525,2022-01-29,Walmart,Houston,Electronics,Keyboard,154.49,6,843.52,0.09,330.83,Consumer
T04526,2022-09-21,Walmart,Phoenix,Groceries,Bread,457.06,6,2468.12,0.1,405.19,Consumer
T04527,2022-03-23,Walmart,New York,Beverages,Juice,276.78,2,442.85,0.2,90.89,Home Office
T04528,2022-02-03,Walmart,Los Angeles,Clothing,Jeans,283.2,4,951.55,0.16,304.02,Home Office
T04529,2022-06-09,Walmart,Chicago,Clothing,Jacket,247.09,10,1754.34,0.29,366.76,Home Office
T04530,2022-12-30,Walmart,Chicago,Electronics,Mouse,111.15,2,155.61,0.3,45.66,Consumer
T04531,2022-09-17,Walmart,Houston,Household,Soap,109.75,1,95.48,0.13,37.81,Corporate
T04532,2022-07-26,Walmart,New York,Electronics,Headphones,323.03,7,2125.54,0.06,369.09,Consumer
T04533,2022-03-11,Walmart,Phoenix,Clothing,T-Shirt,359.88,2,503.83,0.3,76.93,Corporate
T04534,2022-09-26,Walmart,Los Angeles,Household,Soap,14.73,4,50.08,0.15,10.94,Corporate
T04535,2022-10-19,Walmart,Los Angeles,Groceries,Milk,244.86,10,2399.63,0.02,679.99,Corporate
T04536,2022-01-15,Walmart,New York,Clothing,Jeans,15.69,2,23.85,0.24,6.08,Consumer
T04537,2022-03-30,Walmart,Houston,Household,Tissue,259.65,1,223.3,0.14,44.3,Consumer
T04538,2022-04-09,Walmart,Chicago,Household,Cleaner,486.94,5,2337.31,0.04,682.73,Corporate
T04539,2022-04-13,Walmart,Chicago,Beverages,Soda,181.37,6,1066.46,0.02,313.38,Consumer
T04540,2022-01-30,Walmart,Houston,Clothing,Shoes,13.99,4,49.24,0.12,8.43,Home Office
T04541,2022-05-08,Walmart,New York,Groceries,Milk,14.07,8,78.79,0.3,13.66,Home Office
T04542,2022-01-17,Walmart,Chicago,Household,Cleaner,275.27,10,2725.17,0.01,930.54,Consumer
T04543,2022-08-22,Walmart,Chicago,Clothing,T-Shirt,285.05,7,1676.09,0.16,334.91,Corporate
T04544,2022-01-26,Walmart,Phoenix,Household,Cleaner,164.67,8,922.15,0.3,197.31,Consumer
T04545,2022-07-04,Walmart,New York,Electronics,Mouse,148.62,3,441.4,0.01,141.84,Home Office
T04546,2022-12-27,Walmart,Houston,Household,Detergent,486.92,6,2103.49,0.28,491.18,Corporate
T04547,2022-04-12,Walmart,Houston,Household,Detergent,282.86,3,840.09,0.01,182.86,Corporate
T04548,2022-05-21,Walmart,Los Angeles,Clothing,Shoes,340.42,1,245.1,0.28,96.57,Corporate
T04549,2022-07-08,Walmart,Houston,Groceries,Bread,436.82,6,2044.32,0.22,542.33,Home Office
T04550,2022-08-26,Walmart,Houston,Electronics,Headphones,286.31,5,1087.98,0.24,361.27,Corporate
T04551,2022-09-16,Walmart,New York,Household,Trash Bags,130.18,1,130.18,0.0,23.12,Consumer
T04552,2022-07-23,Walmart,Phoenix,Household,Cleaner,128.93,6,711.69,0.08,202.48,Consumer
T04553,2022-11-22,Walmart,Chicago,Household,Trash Bags,405.24,6,2309.87,0.05,689.33,Home Office
T04554,2022-03-05,Walmart,Houston,Clothing,Shoes,72.7,5,319.88,0.12,117.19,Corporate
T04555,2022-12-15,Walmart,Chicago,Groceries,Rice,483.16,9,4304.96,0.01,1215.6,Home Office
T04556,2022-01-16,Walmart,Houston,Groceries,Rice,493.89,2,938.39,0.05,165.99,Corporate
T04557,2022-05-04,Walmart,New York,Beverages,Juice,31.82,2,56.64,0.11,17.98,Corporate
T04558,2022-07-10,Walmart,New York,Beverages,Water,170.42,1,148.27,0.13,28.24,Corporate
T04559,2022-09-08,Walmart,Houston,Household,Detergent,316.71,5,1361.85,0.14,271.02,Consumer
T04560,2022-11-01,Walmart,Los Angeles,Groceries,Rice,346.01,4,1065.71,0.23,384.64,Consumer
T04561,2022-08-17,Walmart,Houston,Clothing,Socks,202.2,1,192.09,0.05,62.08,Consumer
T04562,2022-04-01,Walmart,Chicago,Electronics,USB Cable,128.48,5,591.01,0.08,148.68,Corporate
T04563,2022-08-31,Walmart,Phoenix,Clothing,Shoes,451.48,3,1246.08,0.08,402.39,Consumer
T04564,2022-10-28,Walmart,Los Angeles,Beverages,Tea,447.58,2,662.42,0.26,123.18,Corporate
T04565,2022-10-10,Walmart,Phoenix,Beverages,Juice,470.98,5,1813.27,0.23,302.12,Home Office
T04566,2022-06-29,Walmart,Chicago,Beverages,Tea,229.86,6,979.2,0.29,369.08,Corporate
T04567,2022-06-26,Walmart,Chicago,Clothing,Shoes,496.24,1,362.26,0.27,92.88,Corporate
T04568,2022-03-25,Walmart,Phoenix,Household,Trash Bags,129.02,7,839.92,0.07,132.19,Consumer
T04569,2022-05-13,Walmart,Houston,Household,Trash Bags,371.24,9,2839.99,0.15,1123.01,Consumer
T04570,2022-12-19,Walmart,Phoenix,Electronics,Charger,333.71,8,2322.62,0.13,781.19,Corporate
T04571,2022-02-16,Walmart,Chicago,Beverages,Coffee,266.5,6,1487.07,0.07,276.42,Consumer
T04572,2022-05-26,Walmart,Phoenix,Clothing,T-Shirt,427.79,8,3285.43,0.04,1210.03,Home Office
T04573,2022-01-15,Walmart,Houston,Electronics,Mouse,221.89,8,1544.35,0.13,349.72,Consumer
T04574,2022-07-17,Walmart,Houston,Clothing,T-Shirt,294.99,10,2772.91,0.06,856.29,Corporate
T04575,2022-01-26,Walmart,Phoenix,Beverages,Juice,289.28,10,2719.23,0.06,782.92,Corporate
T04576,2022-03-25,Walmart,Phoenix,Groceries,Beans,397.19,7,2140.85,0.23,616.83,Consumer
T04577,2022-10-20,Walmart,Phoenix,Groceries,Bread,423.17,7,2310.51,0.22,801.42,Home Office
T04578,2022-04-20,Walmart,Houston,Electronics,Charger,25.11,5,92.91,0.26,18.93,Corporate
T04579,2022-04-24,Walmart,New York,Groceries,Bread,18.96,8,113.76,0.25,32.19,Consumer
T04580,2022-11-28,Walmart,Phoenix,Household,Detergent,349.21,6,1864.78,0.11,614.4,Corporate
T04581,2022-04-26,Walmart,Los Angeles,Groceries,Beans,346.6,9,2807.46,0.1,552.9,Corporate
T04582,2022-12-13,Walmart,Chicago,Electronics,Keyboard,246.32,5,886.75,0.28,232.87,Corporate
T04583,2022-04-16,Walmart,Chicago,Household,Cleaner,196.41,7,1292.38,0.06,249.4,Consumer
T04584,2022-05-18,Walmart,New York,Groceries,Bread,15.14,10,110.52,0.27,17.9,Home Office
T04585,2022-11-30,Walmart,Los Angeles,Electronics,Keyboard,236.27,8,1814.55,0.04,442.28,Corporate
T04586,2022-07-29,Walmart,Phoenix,Electronics,USB Cable,164.84,9,1097.83,0.26,302.46,Home Office
T04587,2022-09-20,Walmart,Houston,Household,Soap,368.22,7,1933.15,0.25,762.22,Corporate
T04588,2022-01-11,Walmart,Chicago,Clothing,Shoes,17.49,3,40.4,0.23,11.77,Corporate
T04589,2022-12-16,Walmart,Chicago,Clothing,Jeans,321.43,10,2282.15,0.29,454.16,Consumer
T04590,2022-01-05,Walmart,New York,Household,Detergent,30.2,8,198.11,0.18,59.53,Corporate
T04591,2022-08-31,Walmart,Chicago,Household,Soap,240.14,8,1536.9,0.2,516.38,Corporate
T04592,2022-03-09,Walmart,Houston,Groceries,Eggs,496.89,10,3478.23,0.3,881.37,Consumer
T04593,2022-11-28,Walmart,Los Angeles,Electronics,USB Cable,168.17,8,1022.47,0.24,321.28,Corporate
T04594,2022-03-30,Walmart,Phoenix,Groceries,Rice,195.32,2,351.58,0.1,86.75,Consumer
T04595,2022-11-04,Walmart,New York,Electronics,USB Cable,255.79,4,1002.7,0.02,233.15,Home Office
T04596,2022-01-05,Walmart,Los Angeles,Groceries,Milk,109.45,5,410.44,0.25,104.71,Consumer
T04597,2022-04-25,Walmart,Chicago,Electronics,Mouse,117.39,7,682.04,0.17,150.71,Home Office
T04598,2022-05-10,Walmart,Chicago,Household,Detergent,277.0,2,437.66,0.21,101.46,Home Office
T04599,2022-11-08,Walmart,Chicago,Clothing,T-Shirt,60.76,3,151.29,0.17,49.15,Consumer
T04600,2022-06-06,Walmart,Phoenix,Beverages,Water,495.48,9,4236.35,0.05,1205.09,Consumer
T04601,2022-12-31,Walmart,Los Angeles,Household,Cleaner,457.59,10,4118.31,0.1,641.13,Consumer
T04602,2022-12-30,Walmart,Houston,Beverages,Soda,282.32,1,197.62,0.3,49.27,Corporate
T04603,2022-11-26,Walmart,Los Angeles,Electronics,USB Cable,128.4,4,426.29,0.17,71.7,Home Office
T04604,2022-05-21,Walmart,Chicago,Beverages,Coffee,179.91,5,656.67,0.27,175.68,Corporate
T04605,2022-08-05,Walmart,Chicago,Beverages,Coffee,360.31,4,1311.53,0.09,344.31,Consumer
T04606,2022-07-12,Walmart,Los Angeles,Beverages,Water,408.51,3,906.89,0.26,255.09,Home Office
T04607,2022-06-28,Walmart,Chicago,Groceries,Eggs,288.58,2,507.9,0.12,157.73,Corporate
T04608,2022-08-24,Walmart,Chicago,Beverages,Soda,213.41,10,1749.96,0.18,578.4,Home Office
T04609,2022-05-10,Walmart,Houston,Clothing,Jeans,346.1,3,913.7,0.12,237.94,Home Office
T04610,2022-04-22,Walmart,Chicago,Electronics,USB Cable,442.76,9,2948.78,0.26,791.38,Home Office
T04611,2022-08-27,Walmart,Houston,Groceries,Milk,427.81,7,2605.36,0.13,712.29,Corporate
T04612,2022-06-04,Walmart,Houston,Electronics,USB Cable,193.01,10,1872.2,0.03,611.01,Corporate
T04613,2022-12-13,Walmart,Los Angeles,Beverages,Tea,189.82,10,1347.72,0.29,410.75,Home Office
T04614,2022-09-24,Walmart,New York,Household,Detergent,372.34,8,2770.21,0.07,647.04,Consumer
T04615,2022-11-16,Walmart,New York,Groceries,Bread,12.05,2,19.04,0.21,7.58,Home Office
T04616,2022-07-23,Walmart,Houston,Groceries,Milk,298.38,5,1387.47,0.07,316.18,Consumer
T04617,2022-10-27,Walmart,Houston,Beverages,Coffee,183.48,9,1188.95,0.28,389.05,Consumer
T04618,2022-02-22,Walmart,New York,Household,Tissue,16.92,10,159.05,0.06,55.31,Home Office
T04619,2022-01-04,Walmart,Houston,Groceries,Rice,441.37,6,2250.99,0.15,692.53,Consumer
T04620,2022-09-19,Walmart,Houston,Groceries,Milk,239.62,1,186.9,0.22,41.31,Corporate
T04621,2022-12-06,Walmart,Houston,Clothing,Jeans,47.95,8,341.4,0.11,55.34,Consumer
T04622,2022-07-11,Walmart,Phoenix,Groceries,Milk,471.97,8,3549.21,0.06,1230.62,Corporate
T04623,2022-10-15,Walmart,Chicago,Groceries,Rice,421.05,1,408.42,0.03,73.4,Home Office
T04624,2022-11-28,Walmart,Los Angeles,Beverages,Coffee,79.93,9,589.88,0.18,212.64,Home Office
T04625,2022-11-01,Walmart,Chicago,Household,Detergent,491.45,7,3371.35,0.02,906.71,Corporate
T04626,2022-11-08,Walmart,New York,Clothing,Socks,463.42,1,440.25,0.05,104.52,Corporate
T04627,2022-05-25,Walmart,New York,Beverages,Juice,272.16,1,204.12,0.25,39.36,Consumer
T04628,2022-06-02,Walmart,New York,Clothing,T-Shirt,496.96,1,352.84,0.29,111.24,Corporate
T04629,2022-12-17,Walmart,Houston,Beverages,Water,354.45,10,2552.04,0.28,630.83,Consumer
T04630,2022-02-25,Walmart,Chicago,Beverages,Coffee,204.3,4,621.07,0.24,139.31,Corporate
T04631,2022-09-04,Walmart,Phoenix,Electronics,USB Cable,219.64,1,164.73,0.25,55.32,Corporate
T04632,2022-02-02,Walmart,Los Angeles,Electronics,Keyboard,159.78,6,958.68,0.0,317.95,Corporate
T04633,2022-06-22,Walmart,Phoenix,Electronics,Mouse,379.05,7,2175.75,0.18,727.0,Corporate
T04634,2022-05-22,Walmart,Los Angeles,Groceries,Eggs,170.08,5,629.3,0.26,135.5,Corporate
T04635,2022-11-24,Walmart,New York,Electronics,Headphones,397.08,5,1647.88,0.17,318.31,Corporate
T04636,2022-06-16,Walmart,Chicago,Groceries,Bread,482.33,1,347.28,0.28,89.64,Corporate
T04637,2022-05-22,Walmart,Chicago,Electronics,Headphones,279.22,7,1661.36,0.15,436.77,Consumer
T04638,2022-05-14,Walmart,Chicago,Household,Tissue,367.59,2,536.68,0.27,93.1,Home Office
T04639,2022-12-02,Walmart,Houston,Beverages,Tea,486.52,5,1873.1,0.23,398.63,Home Office
T04640,2022-12-31,Walmart,New York,Groceries,Beans,270.33,6,1216.49,0.25,466.89,Consumer
T04641,2022-11-30,Walmart,Phoenix,Electronics,USB Cable,329.65,3,870.28,0.12,293.27,Corporate
T04642,2022-06-02,Walmart,Phoenix,Groceries,Bread,73.2,2,128.83,0.12,33.39,Consumer
T04643,2022-04-07,Walmart,Phoenix,Household,Soap,437.3,1,380.45,0.13,115.83,Consumer
